"","word1","word2","freq"
"13799","went","the",2
"13800","went","two",2
"13801","went","way",2
"13802","were","always",2
"13803","were","best",2
"13804","were","just",2
"13805","were","sorry",2
"13806","were","talking",2
"13807","west","county",2
"13808","west","it",2
"13809","west","midlands",2
"13810","west","side",2
"13811","west","virginia",2
"13812","western","world",2
"13813","westminster","abbey",2
"13814","weve","just",2
"13815","weve","never",2
"13816","weve","played",2
"13817","what","are",2
"13818","what","b",2
"13819","what","call",2
"13820","what","happens",2
"13821","what","hell",2
"13822","what","im",2
"13823","what","least",2
"13824","what","reaction",2
"13825","what","really",2
"13826","what","will",2
"13827","what’s","happening",2
"13828","whatever","day",2
"13829","whatever","else",2
"13830","whatever","happened",2
"13831","whatever","i",2
"13832","whatever","may",2
"13833","whats","best",2
"13834","whats","life",2
"13835","when","children",2
"13836","when","even",2
"13837","when","father",2
"13838","when","got",2
"13839","when","life",2
"13840","when","make",2
"13841","when","new",2
"13842","when","people",2
"13843","when","something",2
"13844","when","the",2
"13845","when","this",2
"13846","when","threw",2
"13847","when","weve",2
"13848","when","works",2
"13849","when","yall",2
"13850","when","yearold",2
"13851","when","youre",2
"13852","whenever","possible",2
"13853","where","i",2
"13854","where","time",2
"13855","whereby","i",2
"13856","wherever","i",2
"13857","whet","appetite",2
"13858","whether","buy",2
"13859","whether","can",2
"13860","whether","it’s",2
"13861","whether","much",2
"13862","whether","new",2
"13863","whether","used",2
"13864","whether","you’re",2
"13865","whew","i",2
"13866","while","certainly",2
"13867","while","will",2
"13868","white","girl",2
"13869","white","liquid",2
"13870","white","people",2
"13871","white","stripes",2
"13872","who","knew",2
"13873","who","needs",2
"13874","who","really",2
"13875","who","said",2
"13876","whole","damn",2
"13877","whole","foods",2
"13878","whole","grain",2
"13879","whole","life",2
"13880","whole","story",2
"13881","whole","thing",2
"13882","whole","week",2
"13883","whos","going",2
"13884","whose","name",2
"13885","why","cant",2
"13886","why","earth",2
"13887","why","isnt",2
"13888","wide","range",2
"13889","wide","web",2
"13890","widely","respected",2
"13891","wife","always",2
"13892","wife","just",2
"13893","wife","kids",2
"13894","wife","mother",2
"13895","wild","boys",2
"13896","wild","crazy",2
"13897","wildlife","officials",2
"13898","will","abandon",2
"13899","will","accumulate",2
"13900","will","almost",2
"13901","will","and",2
"13902","will","arise",2
"13903","will","arrive",2
"13904","will","attend",2
"13905","will","automatically",2
"13906","will","avoid",2
"13907","will","be",2
"13908","will","begin",2
"13909","will","benefit",2
"13910","will","best",2
"13911","will","blow",2
"13912","will","break",2
"13913","will","call",2
"13914","will","carry",2
"13915","will","chosen",2
"13916","will","close",2
"13917","will","closed",2
"13918","will","coming",2
"13919","will","compete",2
"13920","will","conduct",2
"13921","will","cover",2
"13922","will","demonstrate",2
"13923","will","depend",2
"13924","will","disappointed",2
"13925","will","discover",2
"13926","will","enable",2
"13927","will","enforce",2
"13928","will","ensure",2
"13929","will","enter",2
"13930","will","eventually",2
"13931","will","expand",2
"13932","will","experience",2
"13933","will","explore",2
"13934","will","featured",2
"13935","will","feel",2
"13936","will","finally",2
"13937","will","fix",2
"13938","will","follow",2
"13939","will","force",2
"13940","will","found",2
"13941","will","good",2
"13942","will","grow",2
"13943","will","heading",2
"13944","will","hitting",2
"13945","will","hopefully",2
"13946","will","hurt",2
"13947","will","immediately",2
"13948","will","inherit",2
"13949","will","kill",2
"13950","will","learn",2
"13951","will","let",2
"13952","will","like",2
"13953","will","limited",2
"13954","will","look",2
"13955","will","looking",2
"13956","will","new",2
"13957","will","notified",2
"13958","will","officiate",2
"13959","will","one",2
"13960","will","paid",2
"13961","will","pass",2
"13962","will","people",2
"13963","will","pick",2
"13964","will","placed",2
"13965","will","pm",2
"13966","will","point",2
"13967","will","prepare",2
"13968","will","purchase",2
"13969","will","read",2
"13970","will","really",2
"13971","will","remembered",2
"13972","will","reopen",2
"13973","will","replace",2
"13974","will","report",2
"13975","will","result",2
"13976","will","roll",2
"13977","will","said",2
"13978","will","seen",2
"13979","will","set",2
"13980","will","show",2
"13981","will","showcase",2
"13982","will","sign",2
"13983","will","sit",2
"13984","will","sound",2
"13985","will","spend",2
"13986","will","stay",2
"13987","will","stick",2
"13988","will","strong",2
"13989","will","submit",2
"13990","will","suffer",2
"13991","will","support",2
"13992","will","target",2
"13993","will","teach",2
"13994","will","think",2
"13995","will","though",2
"13996","will","tomorrow",2
"13997","will","top",2
"13998","will","use",2
"13999","will","used",2
"14000","will","using",2
"14001","will","vote",2
"14002","will","watching",2
"14003","will","wearing",2
"14004","will","without",2
"14005","wilson","said",2
"14006","win","best",2
"14007","win","first",2
"14008","win","games",2
"14009","win","good",2
"14010","win","just",2
"14011","win","now",2
"14012","win","san",2
"14013","win","season",2
"14014","win","th",2
"14015","wine","bar",2
"14016","wine","bring",2
"14017","wine","i",2
"14018","wine","list",2
"14019","wine","scene",2
"14020","wine","tasting",2
"14021","winner","will",2
"14022","winning","streak",2
"14023","winter","days",2
"14024","winter","i",2
"14025","winter","months",2
"14026","winter","weather",2
"14027","winter","wonderland",2
"14028","wish","people",2
"14029","wish","see",2
"14030","wishes","i",2
"14031","wishing","best",2
"14032","with","kids",2
"14033","with","many",2
"14034","with","me",2
"14035","with","million",2
"14036","with","one",2
"14037","with","said",2
"14038","with","the",2
"14039","with","two",2
"14040","within","body",2
"14041","within","church",2
"14042","within","one",2
"14043","within","three",2
"14044","within","week",2
"14045","without","bond",2
"14046","without","fail",2
"14047","without","helmet",2
"14048","without","i",2
"14049","without","job",2
"14050","without","knowing",2
"14051","without","making",2
"14052","without","one",2
"14053","without","revealing",2
"14054","without","saying",2
"14055","without","seeing",2
"14056","without","stopping",2
"14057","without","they",2
"14058","without","thinking",2
"14059","without","work",2
"14060","women","—",2
"14061","women","children",2
"14062","women","get",2
"14063","women","may",2
"14064","women","men",2
"14065","won","best",2
"14066","won","four",2
"14067","won","game",2
"14068","won","grammy",2
"14069","won","last",2
"14070","won","seven",2
"14071","won","six",2
"14072","won","straight",2
"14073","won’t","come",2
"14074","won’t","eat",2
"14075","won’t","really",2
"14076","wonder","will",2
"14077","wonder","works",2
"14078","wonderful","colors",2
"14079","wonderful","fun",2
"14080","wonderful","job",2
"14081","wonderful","lady",2
"14082","wonderful","life",2
"14083","wonderful","new",2
"14084","wonderful","see",2
"14085","wondering","i",2
"14086","wont","able",2
"14087","wont","back",2
"14088","wont","feel",2
"14089","wont","give",2
"14090","wont","make",2
"14091","wont","need",2
"14092","wont","post",2
"14093","wont","stop",2
"14094","wont","work",2
"14095","woo","hoo",2
"14096","wood","fire",2
"14097","wooden","spoon",2
"14098","word","“love”",2
"14099","word","day",2
"14100","word","is",2
"14101","word","less",2
"14102","words","day",2
"14103","words","spoken",2
"14104","work","also",2
"14105","work","best",2
"14106","work","cast",2
"14107","work","christ",2
"14108","work","directly",2
"14109","work","families",2
"14110","work","free",2
"14111","work","go",2
"14112","work","hours",2
"14113","work","in",2
"14114","work","level",2
"14115","work","paper",2
"14116","work","put",2
"14117","work","so",2
"14118","work","students",2
"14119","work","there",2
"14120","work","time",2
"14121","work","today",2
"14122","work","us",2
"14123","work","week",2
"14124","work","when",2
"14125","work","will",2
"14126","work","wonderfully",2
"14127","worked","closely",2
"14128","worked","so",2
"14129","worked","together",2
"14130","working","coach",2
"14131","working","hard",2
"14132","working","nanny",2
"14133","working","now",2
"14134","working","office",2
"14135","working","plan",2
"14136","working","quite",2
"14137","working","title",2
"14138","working","today",2
"14139","working","without",2
"14140","works","but",2
"14141","works","way",2
"14142","world","–",2
"14143","world","—",2
"14144","world","and",2
"14145","world","champion",2
"14146","world","championships",2
"14147","world","given",2
"14148","world","hacked",2
"14149","world","health",2
"14150","world","john",2
"14151","world","leader",2
"14152","world","live",2
"14153","world","look",2
"14154","world","lost",2
"14155","world","music",2
"14156","world","one",2
"14157","world","said",2
"14158","world","still",2
"14159","world","the",2
"14160","world","to",2
"14161","world","today",2
"14162","world","view",2
"14163","world","well",2
"14164","world","wide",2
"14165","worldwide","the",2
"14166","worry","anymore",2
"14167","worry","wont",2
"14168","worst","part",2
"14169","wouldnt","fair",2
"14170","wouldnt","know",2
"14171","wouldnt","mind",2
"14172","wouldnt","want",2
"14173","wow","it",2
"14174","wow","thats",2
"14175","wrigley","field",2
"14176","write","every",2
"14177","write","new",2
"14178","writer","nbc",2
"14179","writing","book",2
"14180","writing","good",2
"14181","writing","projects",2
"14182","written","statement",2
"14183","wrong","just",2
"14184","wrong","time",2
"14185","wrote","couple",2
"14186","wrote","letter",2
"14187","x","factor",2
"14188","ya","i",2
"14189","ya","novel",2
"14190","ya","think",2
"14191","yall","get",2
"14192","yay","i",2
"14193","yea","thats",2
"14194","yeah","dont",2
"14195","yeah","ill",2
"14196","yeah","know",2
"14197","yeah","thats",2
"14198","year","according",2
"14199","year","anticipated",2
"14200","year","as",2
"14201","year","become",2
"14202","year","claims",2
"14203","year","earlier",2
"14204","year","even",2
"14205","year","federal",2
"14206","year","gone",2
"14207","year","half",2
"14208","year","history",2
"14209","year","including",2
"14210","year","jail",2
"14211","year","later",2
"14212","year","less",2
"14213","year","long",2
"14214","year","may",2
"14215","year","new",2
"14216","year","next",2
"14217","year","pretty",2
"14218","year","probably",2
"14219","year","rest",2
"14220","year","round",2
"14221","year","veteran",2
"14222","year","where",2
"14223","year","will",2
"14224","year","years",2
"14225","year","you",2
"14226","year’s","budget",2
"14227","yearold","daughters",2
"14228","yearold","man",2
"14229","years","according",2
"14230","years","but",2
"14231","years","children",2
"14232","years","come",2
"14233","years","eve",2
"14234","years","in",2
"14235","years","its",2
"14236","years","making",2
"14237","years","nfl",2
"14238","years","prior",2
"14239","years","resolutions",2
"14240","years","show",2
"14241","years","since",2
"14242","years","team",2
"14243","years","will",2
"14244","yes","even",2
"14245","yes","he",2
"14246","yes","indeed",2
"14247","yes","maam",2
"14248","yes","must",2
"14249","yes","please",2
"14250","yesterday","afternoon",2
"14251","yet","somehow",2
"14252","yield","year",2
"14253","yo","chick",2
"14254","york","rangers",2
"14255","york","the",2
"14256","you","actually",2
"14257","you","also",2
"14258","you","always",2
"14259","you","couldnt",2
"14260","you","deserve",2
"14261","you","different",2
"14262","you","don’t",2
"14263","you","gotta",2
"14264","you","i",2
"14265","you","live",2
"14266","you","love",2
"14267","you","me",2
"14268","you","never",2
"14269","you","read",2
"14270","you","really",2
"14271","you","right",2
"14272","you","should",2
"14273","you","tell",2
"14274","you","to",2
"14275","you’ll","want",2
"14276","you’re","lucky",2
"14277","you’ve","ever",2
"14278","you’ve","read",2
"14279","youll","also",2
"14280","youll","always",2
"14281","youll","never",2
"14282","young","i",2
"14283","young","kids",2
"14284","young","lady",2
"14285","young","mans",2
"14286","young","mother",2
"14287","young","old",2
"14288","young","women",2
"14289","younger","sister",2
"14290","youngest","child",2
"14291","youngest","son",2
"14292","your","car",2
"14293","your","face",2
"14294","your","heart",2
"14295","your","man",2
"14296","your","voice",2
"14297","youre","great",2
"14298","youre","interested",2
"14299","youre","kid",2
"14300","youre","likely",2
"14301","youre","now",2
"14302","youre","pretty",2
"14303","youre","probably",2
"14304","youre","ready",2
